,drug_row,drug_col,cell line,interaction
13146,387447,300471,PC-3,ddi
13147,6758,300471,PC-3,ddi
13148,24964624,3385,PC-3,ddi
13149,24775005,3385,PC-3,ddi
13150,23725625,3385,PC-3,ddi
13151,11977753,3385,PC-3,ddi
13152,11960529,3385,PC-3,ddi
13153,11228183,3385,PC-3,ddi
13154,10127622,3385,PC-3,ddi
13155,9949093,3385,PC-3,ddi
13156,159324,3385,PC-3,ddi
13157,60749,3385,PC-3,ddi
13158,54454,3385,PC-3,ddi
13159,39562,3385,PC-3,ddi
13160,36462,3385,PC-3,ddi
13161,5743,3385,PC-3,ddi
13162,4139,3385,PC-3,ddi
13163,4091,3385,PC-3,ddi
13164,2719,3385,PC-3,ddi
13165,1673,3385,PC-3,ddi
13166,42611257,4091,PC-3,ddi
13167,24964624,4091,PC-3,ddi
13168,11977753,4091,PC-3,ddi
13169,11524144,4091,PC-3,ddi
13170,3062316,4091,PC-3,ddi
13171,444795,4091,PC-3,ddi
13172,387447,4091,PC-3,ddi
13173,208908,4091,PC-3,ddi
13174,123631,4091,PC-3,ddi
13175,60749,4091,PC-3,ddi
13176,60198,4091,PC-3,ddi
13177,54454,4091,PC-3,ddi
13178,36462,4091,PC-3,ddi
13179,6758,4091,PC-3,ddi
13180,5394,4091,PC-3,ddi
13181,5212,4091,PC-3,ddi
13182,4788,4091,PC-3,ddi
13183,3902,4091,PC-3,ddi
13184,3397,4091,PC-3,ddi
13185,3385,4091,PC-3,ddi
13186,2719,4091,PC-3,ddi
13187,2662,4091,PC-3,ddi
13188,2187,4091,PC-3,ddi
13189,2094,4091,PC-3,ddi
13190,2051,4091,PC-3,ddi
13191,1673,4091,PC-3,ddi
13192,25195294,444795,PC-3,ddi
13193,11524144,444795,PC-3,ddi
13194,10127622,444795,PC-3,ddi
13195,9826528,444795,PC-3,ddi
13196,5288382,444795,PC-3,ddi
13197,5284329,444795,PC-3,ddi
13198,2726824,444795,PC-3,ddi
13199,387447,444795,PC-3,ddi
13200,135411,444795,PC-3,ddi
13201,60749,444795,PC-3,ddi
13202,36462,444795,PC-3,ddi
13203,6758,444795,PC-3,ddi
13204,4788,444795,PC-3,ddi
13205,4201,444795,PC-3,ddi
13206,4091,444795,PC-3,ddi
13207,3397,444795,PC-3,ddi
13208,2719,444795,PC-3,ddi
13209,42611257,5288382,PC-3,ddi
13210,10127622,5288382,PC-3,ddi
13211,3062316,5288382,PC-3,ddi
13212,444795,5288382,PC-3,ddi
13213,387447,5288382,PC-3,ddi
13214,374536,5288382,PC-3,ddi
13215,208908,5288382,PC-3,ddi
13216,159324,5288382,PC-3,ddi
13217,123631,5288382,PC-3,ddi
13218,60749,5288382,PC-3,ddi
13219,60699,5288382,PC-3,ddi
13220,36462,5288382,PC-3,ddi
13221,6758,5288382,PC-3,ddi
13222,5394,5288382,PC-3,ddi
13223,5311,5288382,PC-3,ddi
13224,2719,5288382,PC-3,ddi
13225,2662,5288382,PC-3,ddi
13226,1673,5288382,PC-3,ddi
13227,24978538,5394,PC-3,ddi
13228,24964624,5394,PC-3,ddi
13229,23725625,5394,PC-3,ddi
13230,11977753,5394,PC-3,ddi
13231,11960529,5394,PC-3,ddi
13232,11228183,5394,PC-3,ddi
13233,10127622,5394,PC-3,ddi
13234,9840076,5394,PC-3,ddi
13235,9826528,5394,PC-3,ddi
13236,5288382,5394,PC-3,ddi
13237,3035714,5394,PC-3,ddi
13238,387447,5394,PC-3,ddi
13239,159324,5394,PC-3,ddi
13240,60749,5394,PC-3,ddi
13241,39562,5394,PC-3,ddi
13242,36462,5394,PC-3,ddi
13243,4139,5394,PC-3,ddi
13244,4091,5394,PC-3,ddi
13245,2719,5394,PC-3,ddi
13246,1673,5394,PC-3,ddi
13247,1645,5394,PC-3,ddi
13248,25183872,5426,PC-3,ddi
13249,24978538,5426,PC-3,ddi
13250,23725625,5426,PC-3,ddi
13251,16722836,5426,PC-3,ddi
13252,15951529,5426,PC-3,ddi
13253,11977753,5426,PC-3,ddi
13254,11228183,5426,PC-3,ddi
13255,10127622,5426,PC-3,ddi
13256,10126189,5426,PC-3,ddi
13257,9949093,5426,PC-3,ddi
13258,6450551,5426,PC-3,ddi
13259,159324,5426,PC-3,ddi
13260,60749,5426,PC-3,ddi
13261,54454,5426,PC-3,ddi
13262,36462,5426,PC-3,ddi
13263,5743,5426,PC-3,ddi
13264,5212,5426,PC-3,ddi
13265,3397,5426,PC-3,ddi
13266,2719,5426,PC-3,ddi
13267,24775005,57469,PC-3,ddi
13268,253078,57469,PC-3,ddi
13269,60749,57469,PC-3,ddi
13270,36462,57469,PC-3,ddi
13271,2719,57469,PC-3,ddi
13272,42611257,60749,PC-3,ddi
13273,25195294,60749,PC-3,ddi
13274,24978538,60749,PC-3,ddi
13275,24964624,60749,PC-3,ddi
13276,24856436,60749,PC-3,ddi
13277,24785538,60749,PC-3,ddi
13278,24775005,60749,PC-3,ddi
13279,23725625,60749,PC-3,ddi
13280,11977753,60749,PC-3,ddi
13281,11960529,60749,PC-3,ddi
13282,11626560,60749,PC-3,ddi
13283,11228183,60749,PC-3,ddi
13284,10127622,60749,PC-3,ddi
13285,10126189,60749,PC-3,ddi
13286,9949093,60749,PC-3,ddi
13287,9840076,60749,PC-3,ddi
13288,6450551,60749,PC-3,ddi
13289,5494449,60749,PC-3,ddi
13290,5288382,60749,PC-3,ddi
13291,3062316,60749,PC-3,ddi
13292,3035714,60749,PC-3,ddi
13293,644241,60749,PC-3,ddi
13294,444795,60749,PC-3,ddi
13295,387447,60749,PC-3,ddi
13296,219104,60749,PC-3,ddi
13297,216326,60749,PC-3,ddi
13298,208908,60749,PC-3,ddi
13299,159324,60749,PC-3,ddi
13300,123631,60749,PC-3,ddi
13301,60699,60749,PC-3,ddi
13302,60198,60749,PC-3,ddi
13303,57469,60749,PC-3,ddi
13304,39562,60749,PC-3,ddi
13305,36462,60749,PC-3,ddi
13306,11683,60749,PC-3,ddi
13307,5453,60749,PC-3,ddi
13308,5426,60749,PC-3,ddi
13309,5394,60749,PC-3,ddi
13310,5311,60749,PC-3,ddi
13311,4211,60749,PC-3,ddi
13312,4091,60749,PC-3,ddi
13313,3902,60749,PC-3,ddi
13314,3690,60749,PC-3,ddi
13315,3385,60749,PC-3,ddi
13316,3363,60749,PC-3,ddi
13317,2708,60749,PC-3,ddi
13318,2662,60749,PC-3,ddi
13319,2478,60749,PC-3,ddi
13320,2187,60749,PC-3,ddi
13321,2141,60749,PC-3,ddi
13322,2123,60749,PC-3,ddi
13323,2094,60749,PC-3,ddi
13324,1673,60749,PC-3,ddi
13325,24978538,644241,PC-3,ddi
13326,24964624,644241,PC-3,ddi
13327,23725625,644241,PC-3,ddi
13328,16722836,644241,PC-3,ddi
13329,11977753,644241,PC-3,ddi
13330,11228183,644241,PC-3,ddi
13331,10127622,644241,PC-3,ddi
13332,10126189,644241,PC-3,ddi
13333,9826528,644241,PC-3,ddi
13334,5494449,644241,PC-3,ddi
13335,300471,644241,PC-3,ddi
13336,159324,644241,PC-3,ddi
13337,60749,644241,PC-3,ddi
13338,36462,644241,PC-3,ddi
13339,5212,644241,PC-3,ddi
13340,24978538,6450551,PC-3,ddi
13341,23725625,6450551,PC-3,ddi
13342,15547703,6450551,PC-3,ddi
13343,11977753,6450551,PC-3,ddi
13344,11351021,6450551,PC-3,ddi
13345,10127622,6450551,PC-3,ddi
13346,9911830,6450551,PC-3,ddi
13347,9826528,6450551,PC-3,ddi
13348,3035714,6450551,PC-3,ddi
13349,159324,6450551,PC-3,ddi
13350,60749,6450551,PC-3,ddi
13351,5426,6450551,PC-3,ddi
13352,42611257,9826528,PC-3,ddi
13353,25195294,9826528,PC-3,ddi
13354,24978538,9826528,PC-3,ddi
13355,24964624,9826528,PC-3,ddi
13356,17754438,9826528,PC-3,ddi
13357,16736978,9826528,PC-3,ddi
13358,11977753,9826528,PC-3,ddi
13359,11626560,9826528,PC-3,ddi
13360,11524144,9826528,PC-3,ddi
13361,11228183,9826528,PC-3,ddi
13362,10127622,9826528,PC-3,ddi
13363,6450551,9826528,PC-3,ddi
13364,5284329,9826528,PC-3,ddi
13365,3062316,9826528,PC-3,ddi
13366,2726824,9826528,PC-3,ddi
13367,702558,9826528,PC-3,ddi
13368,644241,9826528,PC-3,ddi
13369,444795,9826528,PC-3,ddi
13370,208908,9826528,PC-3,ddi
13371,159324,9826528,PC-3,ddi
13372,123631,9826528,PC-3,ddi
13373,5394,9826528,PC-3,ddi
13374,25195294,11238147,PC-3,ddi
13375,23725625,11238147,PC-3,ddi
13376,2726824,11238147,PC-3,ddi
13377,25195294,2726824,PC-3,ddi
13378,23725625,2726824,PC-3,ddi
13379,11960529,2726824,PC-3,ddi
13380,11524144,2726824,PC-3,ddi
13381,11238147,2726824,PC-3,ddi
13382,9826528,2726824,PC-3,ddi
13383,5284329,2726824,PC-3,ddi
13384,444795,2726824,PC-3,ddi
13385,253078,2726824,PC-3,ddi
13386,1645,2726824,PC-3,ddi
13387,25195294,5284329,PC-3,ddi
13388,24775005,5284329,PC-3,ddi
13389,11524144,5284329,PC-3,ddi
13390,9826528,5284329,PC-3,ddi
13391,2726824,5284329,PC-3,ddi
13392,702558,5284329,PC-3,ddi
13393,444795,5284329,PC-3,ddi
13394,253078,5284329,PC-3,ddi
13395,25195294,39562,PC-3,ddi
13396,24978538,39562,PC-3,ddi
13397,11228183,39562,PC-3,ddi
13398,135411,39562,PC-3,ddi
13399,60749,39562,PC-3,ddi
13400,36462,39562,PC-3,ddi
13401,5394,39562,PC-3,ddi
13402,4788,39562,PC-3,ddi
13403,3385,39562,PC-3,ddi
13404,2708,39562,PC-3,ddi
13405,1345,39562,PC-3,ddi
13406,25154867,25021165,PC-3,ddi
13407,25021165,25154867,PC-3,ddi
13408,24978538,10126189,PC-3,ddi
13409,24964624,10126189,PC-3,ddi
13410,24748204,10126189,PC-3,ddi
13411,23725625,10126189,PC-3,ddi
13412,11455910,10126189,PC-3,ddi
13413,11228183,10126189,PC-3,ddi
13414,10127622,10126189,PC-3,ddi
13415,3062316,10126189,PC-3,ddi
13416,644241,10126189,PC-3,ddi
13417,387447,10126189,PC-3,ddi
13418,216326,10126189,PC-3,ddi
13419,208908,10126189,PC-3,ddi
13420,159324,10126189,PC-3,ddi
13421,60749,10126189,PC-3,ddi
13422,60699,10126189,PC-3,ddi
13423,36462,10126189,PC-3,ddi
13424,5426,10126189,PC-3,ddi
13425,24978538,2708,PC-3,ddi
13426,11228183,2708,PC-3,ddi
13427,60749,2708,PC-3,ddi
13428,39562,2708,PC-3,ddi
13429,36462,2708,PC-3,ddi
13430,2719,2708,PC-3,ddi
13431,24978538,42611257,PC-3,ddi
13432,24964624,42611257,PC-3,ddi
13433,24775005,42611257,PC-3,ddi
13434,23725625,42611257,PC-3,ddi
13435,15951529,42611257,PC-3,ddi
13436,11977753,42611257,PC-3,ddi
13437,11960529,42611257,PC-3,ddi
13438,11455910,42611257,PC-3,ddi
13439,11228183,42611257,PC-3,ddi
13440,10127622,42611257,PC-3,ddi
13441,9826528,42611257,PC-3,ddi
13442,5288382,42611257,PC-3,ddi
13443,300471,42611257,PC-3,ddi
13444,159324,42611257,PC-3,ddi
13445,60749,42611257,PC-3,ddi
13446,36462,42611257,PC-3,ddi
13447,4091,42611257,PC-3,ddi
13448,24964624,16736978,PC-3,ddi
13449,11977753,16736978,PC-3,ddi
13450,10127622,16736978,PC-3,ddi
13451,9911830,16736978,PC-3,ddi
13452,9826528,16736978,PC-3,ddi
13453,24964624,3902,PC-3,ddi
13454,24785538,3902,PC-3,ddi
13455,23725625,3902,PC-3,ddi
13456,11977753,3902,PC-3,ddi
13457,11960529,3902,PC-3,ddi
13458,387447,3902,PC-3,ddi
13459,159324,3902,PC-3,ddi
13460,60749,3902,PC-3,ddi
13461,36462,3902,PC-3,ddi
13462,4091,3902,PC-3,ddi
13463,3397,3902,PC-3,ddi
13464,24964624,60198,PC-3,ddi
13465,24785538,60198,PC-3,ddi
13466,23725625,60198,PC-3,ddi
13467,15951529,60198,PC-3,ddi
13468,11977753,60198,PC-3,ddi
13469,11960529,60198,PC-3,ddi
13470,60749,60198,PC-3,ddi
13471,4091,60198,PC-3,ddi
13472,24775005,5081913,PC-3,ddi
13473,24748204,5494449,PC-3,ddi
13474,11977753,5494449,PC-3,ddi
13475,11364421,5494449,PC-3,ddi
13476,3062316,5494449,PC-3,ddi
13477,644241,5494449,PC-3,ddi
13478,387447,5494449,PC-3,ddi
13479,208908,5494449,PC-3,ddi
13480,123631,5494449,PC-3,ddi
13481,60749,5494449,PC-3,ddi
13482,36462,5494449,PC-3,ddi
13483,5311,5494449,PC-3,ddi
13484,23725625,11964036,PC-3,ddi
13485,11977753,11964036,PC-3,ddi
13486,36462,11964036,PC-3,ddi
13487,23725625,1645,PC-3,ddi
13488,11960529,1645,PC-3,ddi
13489,9840076,1645,PC-3,ddi
13490,2726824,1645,PC-3,ddi
13491,148198,1645,PC-3,ddi
13492,36462,1645,PC-3,ddi
13493,5394,1645,PC-3,ddi
13494,4114,1645,PC-3,ddi
13495,23725625,1673,PC-3,ddi
13496,11977753,1673,PC-3,ddi
13497,11960529,1673,PC-3,ddi
13498,11524144,1673,PC-3,ddi
13499,11228183,1673,PC-3,ddi
13500,9840076,1673,PC-3,ddi
13501,5288382,1673,PC-3,ddi
13502,2828334,1673,PC-3,ddi
13503,387447,1673,PC-3,ddi
13504,132449,1673,PC-3,ddi
13505,123631,1673,PC-3,ddi
13506,60749,1673,PC-3,ddi
13507,36462,1673,PC-3,ddi
13508,6758,1673,PC-3,ddi
13509,5394,1673,PC-3,ddi
13510,5311,1673,PC-3,ddi
13511,4091,1673,PC-3,ddi
13512,3385,1673,PC-3,ddi
13513,2719,1673,PC-3,ddi
13514,23725625,3035714,PC-3,ddi
13515,11351021,3035714,PC-3,ddi
13516,6450551,3035714,PC-3,ddi
13517,159324,3035714,PC-3,ddi
13518,60749,3035714,PC-3,ddi
13519,5394,3035714,PC-3,ddi
13520,23725625,9840076,PC-3,ddi
13521,11960529,9840076,PC-3,ddi
13522,60749,9840076,PC-3,ddi
13523,60699,9840076,PC-3,ddi
13524,5394,9840076,PC-3,ddi
13525,1673,9840076,PC-3,ddi
13526,1645,9840076,PC-3,ddi
13527,16736978,9911830,PC-3,ddi
13528,6450551,9911830,PC-3,ddi
13529,3062316,9911830,PC-3,ddi
13530,123631,9911830,PC-3,ddi
13531,16722836,2478,PC-3,ddi
13532,60749,2478,PC-3,ddi
13533,36462,2478,PC-3,ddi
13534,15951529,3397,PC-3,ddi
13535,444795,3397,PC-3,ddi
13536,36462,3397,PC-3,ddi
13537,11683,3397,PC-3,ddi
13538,5743,3397,PC-3,ddi
13539,5426,3397,PC-3,ddi
13540,4211,3397,PC-3,ddi
13541,4201,3397,PC-3,ddi
13542,4091,3397,PC-3,ddi
13543,3902,3397,PC-3,ddi
13544,2187,3397,PC-3,ddi
13545,11977753,25195294,PC-3,ddi
13546,11524144,25195294,PC-3,ddi
13547,11238147,25195294,PC-3,ddi
13548,10127622,25195294,PC-3,ddi
13549,9826528,25195294,PC-3,ddi
13550,5284329,25195294,PC-3,ddi
13551,2726824,25195294,PC-3,ddi
13552,444795,25195294,PC-3,ddi
13553,60749,25195294,PC-3,ddi
13554,39562,25195294,PC-3,ddi
13555,11977753,2719,PC-3,ddi
13556,11524144,2719,PC-3,ddi
13557,11228183,2719,PC-3,ddi
13558,5288382,2719,PC-3,ddi
13559,3062316,2719,PC-3,ddi
13560,2828334,2719,PC-3,ddi
13561,444795,2719,PC-3,ddi
13562,387447,2719,PC-3,ddi
13563,123631,2719,PC-3,ddi
13564,57469,2719,PC-3,ddi
13565,54454,2719,PC-3,ddi
13566,36462,2719,PC-3,ddi
13567,26596,2719,PC-3,ddi
13568,6758,2719,PC-3,ddi
13569,5426,2719,PC-3,ddi
13570,5394,2719,PC-3,ddi
13571,5311,2719,PC-3,ddi
13572,4477,2719,PC-3,ddi
13573,4139,2719,PC-3,ddi
13574,4091,2719,PC-3,ddi
13575,3385,2719,PC-3,ddi
13576,2708,2719,PC-3,ddi
13577,2094,2719,PC-3,ddi
13578,1673,2719,PC-3,ddi
13579,11626560,17754438,PC-3,ddi
13580,9826528,17754438,PC-3,ddi
13581,123631,17754438,PC-3,ddi
13582,10127622,2662,PC-3,ddi
13583,9949093,2662,PC-3,ddi
13584,5288382,2662,PC-3,ddi
13585,387447,2662,PC-3,ddi
13586,219104,2662,PC-3,ddi
13587,159324,2662,PC-3,ddi
13588,135411,2662,PC-3,ddi
13589,60749,2662,PC-3,ddi
13590,60490,2662,PC-3,ddi
13591,54454,2662,PC-3,ddi
13592,36462,2662,PC-3,ddi
13593,5212,2662,PC-3,ddi
13594,4201,2662,PC-3,ddi
13595,4091,2662,PC-3,ddi
13596,1345,2662,PC-3,ddi
13597,11626560,9826308,PC-3,ddi
13598,11364421,9826308,PC-3,ddi
13599,300471,9826308,PC-3,ddi
13600,11524144,42623900,PC-3,ddi
13601,11524144,6758,PC-3,ddi
13602,5288382,6758,PC-3,ddi
13603,444795,6758,PC-3,ddi
13604,300471,6758,PC-3,ddi
13605,36462,6758,PC-3,ddi
13606,4139,6758,PC-3,ddi
13607,4091,6758,PC-3,ddi
13608,4055,6758,PC-3,ddi
13609,2719,6758,PC-3,ddi
13610,2094,6758,PC-3,ddi
13611,1673,6758,PC-3,ddi
13612,1345,6758,PC-3,ddi
13613,11455910,11213558,PC-3,ddi
13614,11364421,11351021,PC-3,ddi
13615,6450551,11351021,PC-3,ddi
13616,3035714,11351021,PC-3,ddi
13617,387447,11351021,PC-3,ddi
13618,216326,11351021,PC-3,ddi
13619,11228183,2828334,PC-3,ddi
13620,9903786,2828334,PC-3,ddi
13621,387447,2828334,PC-3,ddi
13622,36462,2828334,PC-3,ddi
13623,2719,2828334,PC-3,ddi
13624,1673,2828334,PC-3,ddi
13625,10127622,10077147,PC-3,ddi
13626,9949093,10077147,PC-3,ddi
13627,9903786,10077147,PC-3,ddi
13628,300471,10077147,PC-3,ddi
13629,5730,10077147,PC-3,ddi
13630,10127622,374536,PC-3,ddi
13631,5288382,374536,PC-3,ddi
13632,387447,374536,PC-3,ddi
13633,2532,374536,PC-3,ddi
13634,10077147,5730,PC-3,ddi
13635,10077147,9903786,PC-3,ddi
13636,9949093,9903786,PC-3,ddi
13637,2828334,9903786,PC-3,ddi
13638,10077147,9949093,PC-3,ddi
13639,9903786,9949093,PC-3,ddi
13640,387447,9949093,PC-3,ddi
13641,216326,9949093,PC-3,ddi
13642,60749,9949093,PC-3,ddi
13643,60490,9949093,PC-3,ddi
13644,5426,9949093,PC-3,ddi
13645,3385,9949093,PC-3,ddi
13646,2662,9949093,PC-3,ddi
13647,9949093,60490,PC-3,ddi
13648,387447,60490,PC-3,ddi
13649,2662,60490,PC-3,ddi
13650,9826528,702558,PC-3,ddi
13651,5284329,702558,PC-3,ddi
13652,253078,702558,PC-3,ddi
13653,5311,702558,PC-3,ddi
13654,6450551,15547703,PC-3,ddi
13655,387447,15547703,PC-3,ddi
13656,216326,15547703,PC-3,ddi
13657,208908,15547703,PC-3,ddi
13658,159324,15547703,PC-3,ddi
13659,387447,4211,PC-3,ddi
13660,60749,4211,PC-3,ddi
13661,36462,4211,PC-3,ddi
13662,5743,4211,PC-3,ddi
13663,3397,4211,PC-3,ddi
13664,5362422,2051,PC-3,ddi
13665,3062316,2051,PC-3,ddi
13666,208908,2051,PC-3,ddi
13667,123631,2051,PC-3,ddi
13668,4091,2051,PC-3,ddi
13669,3062316,25183872,PC-3,ddi
13670,387447,25183872,PC-3,ddi
13671,216326,25183872,PC-3,ddi
13672,5426,25183872,PC-3,ddi
13673,5311,25183872,PC-3,ddi
13674,3062316,5212,PC-3,ddi
13675,644241,5212,PC-3,ddi
13676,54454,5212,PC-3,ddi
13677,5426,5212,PC-3,ddi
13678,5092,5212,PC-3,ddi
13679,4201,5212,PC-3,ddi
13680,4139,5212,PC-3,ddi
13681,4091,5212,PC-3,ddi
13682,2662,5212,PC-3,ddi
13683,2187,5212,PC-3,ddi
13684,3062316,54454,PC-3,ddi
13685,219104,54454,PC-3,ddi
13686,5426,54454,PC-3,ddi
13687,5212,54454,PC-3,ddi
13688,4091,54454,PC-3,ddi
13689,3385,54454,PC-3,ddi
13690,2719,54454,PC-3,ddi
13691,2662,54454,PC-3,ddi
13692,2187,54454,PC-3,ddi
13693,2094,54454,PC-3,ddi
13694,444795,135411,PC-3,ddi
13695,39562,135411,PC-3,ddi
13696,2662,135411,PC-3,ddi
13697,1645,4114,PC-3,ddi
13698,444795,4201,PC-3,ddi
13699,5212,4201,PC-3,ddi
13700,3397,4201,PC-3,ddi
13701,2662,4201,PC-3,ddi
13702,444795,4788,PC-3,ddi
13703,39562,4788,PC-3,ddi
13704,4091,4788,PC-3,ddi
13705,60749,5453,PC-3,ddi
13706,36462,5453,PC-3,ddi
13707,60749,2094,PC-3,ddi
13708,54454,2094,PC-3,ddi
13709,36462,2094,PC-3,ddi
13710,6758,2094,PC-3,ddi
13711,4091,2094,PC-3,ddi
13712,4055,2094,PC-3,ddi
13713,2719,2094,PC-3,ddi
13714,387447,5743,PC-3,ddi
13715,216326,5743,PC-3,ddi
13716,36462,5743,PC-3,ddi
13717,11683,5743,PC-3,ddi
13718,5426,5743,PC-3,ddi
13719,4211,5743,PC-3,ddi
13720,3397,5743,PC-3,ddi
13721,3385,5743,PC-3,ddi
13722,2187,5743,PC-3,ddi
13723,36462,71384,PC-3,ddi
13724,374536,2532,PC-3,ddi
13725,132449,2532,PC-3,ddi
13726,4055,2532,PC-3,ddi
13727,132449,4477,PC-3,ddi
13728,26596,4477,PC-3,ddi
13729,2719,4477,PC-3,ddi
13730,60749,2141,PC-3,ddi
13731,36462,2141,PC-3,ddi
13732,60749,11683,PC-3,ddi
13733,36462,11683,PC-3,ddi
13734,5743,11683,PC-3,ddi
13735,3397,11683,PC-3,ddi
13736,60749,2123,PC-3,ddi
13737,36462,2123,PC-3,ddi
13738,60749,219104,PC-3,ddi
13739,54454,219104,PC-3,ddi
13740,2662,219104,PC-3,ddi
13741,60749,3363,PC-3,ddi
13742,39562,1345,PC-3,ddi
13743,6758,1345,PC-3,ddi
13744,5092,1345,PC-3,ddi
13745,2662,1345,PC-3,ddi
13746,36462,148198,PC-3,ddi
13747,1645,148198,PC-3,ddi
13748,36462,4055,PC-3,ddi
13749,6758,4055,PC-3,ddi
13750,4139,4055,PC-3,ddi
13751,2094,4055,PC-3,ddi
13752,2532,4055,PC-3,ddi
13753,36462,4139,PC-3,ddi
13754,6758,4139,PC-3,ddi
13755,5394,4139,PC-3,ddi
13756,5212,4139,PC-3,ddi
13757,4055,4139,PC-3,ddi
13758,3690,4139,PC-3,ddi
13759,3385,4139,PC-3,ddi
13760,2719,4139,PC-3,ddi
13761,5212,5092,PC-3,ddi
13762,1345,5092,PC-3,ddi
13763,4477,132449,PC-3,ddi
13764,1673,132449,PC-3,ddi
13765,2532,132449,PC-3,ddi
13766,4477,26596,PC-3,ddi
13767,2719,26596,PC-3,ddi
13768,2051,5362422,PC-3,ddi
13769,4201,77999,PC-3,se
13770,2662,77999,PC-3,se
13771,3385,77999,PC-3,se
13772,4091,77999,PC-3,se
13773,5212,77999,PC-3,se
13774,54454,77999,PC-3,se
13775,2187,77999,PC-3,se
13776,3902,77999,PC-3,se
13777,5426,77999,PC-3,se
13778,5394,77999,PC-3,se
13779,60198,77999,PC-3,se
13780,4201,54454,PC-3,se
13781,2662,54454,PC-3,se
13782,3385,54454,PC-3,se
13783,4091,54454,PC-3,se
13784,5212,54454,PC-3,se
13785,2187,54454,PC-3,se
13786,3690,54454,PC-3,se
13787,3902,54454,PC-3,se
13788,5426,54454,PC-3,se
13789,2141,54454,PC-3,se
13790,2708,54454,PC-3,se
13791,5394,54454,PC-3,se
13792,2662,2719,PC-3,se
13793,4091,3062316,PC-3,se
13794,54454,3062316,PC-3,se
13795,4091,60198,PC-3,se
13796,54454,60198,PC-3,se
13797,4091,5394,PC-3,se
13798,5212,57469,PC-3,se
13799,54454,57469,PC-3,se
13800,4091,216326,PC-3,se
13801,5212,216326,PC-3,se
13802,54454,216326,PC-3,se
13803,77999,216326,PC-3,se
13804,2662,4091,PC-3,se
13805,3385,4091,PC-3,se
13806,2187,4091,PC-3,se
13807,3902,4091,PC-3,se
13808,2662,4201,PC-3,se
13809,4091,4201,PC-3,se
13810,4091,5426,PC-3,se
13811,5212,5426,PC-3,se
13812,2662,3397,PC-3,se
13813,2662,5212,PC-3,se
13814,4091,5212,PC-3,se
13815,4091,123631,PC-3,se
13816,54454,123631,PC-3,se
13817,77999,123631,PC-3,se
13818,46926350,10127622,RKO,ddi
13819,42611257,10127622,RKO,ddi
13820,25195294,10127622,RKO,ddi
13821,24978538,10127622,RKO,ddi
13822,24964624,10127622,RKO,ddi
13823,24785538,10127622,RKO,ddi
13824,24775005,10127622,RKO,ddi
13825,23725625,10127622,RKO,ddi
13826,16736978,10127622,RKO,ddi
13827,16722836,10127622,RKO,ddi
13828,11977753,10127622,RKO,ddi
13829,11626560,10127622,RKO,ddi
13830,11228183,10127622,RKO,ddi
13831,10126189,10127622,RKO,ddi
13832,10077147,10127622,RKO,ddi
13833,9826528,10127622,RKO,ddi
13834,6450551,10127622,RKO,ddi
13835,5288382,10127622,RKO,ddi
13836,3062316,10127622,RKO,ddi
13837,644241,10127622,RKO,ddi
13838,444795,10127622,RKO,ddi
13839,387447,10127622,RKO,ddi
13840,374536,10127622,RKO,ddi
13841,216326,10127622,RKO,ddi
13842,208908,10127622,RKO,ddi
13843,159324,10127622,RKO,ddi
13844,123631,10127622,RKO,ddi
13845,60749,10127622,RKO,ddi
13846,60699,10127622,RKO,ddi
13847,36462,10127622,RKO,ddi
13848,5426,10127622,RKO,ddi
13849,5394,10127622,RKO,ddi
13850,5311,10127622,RKO,ddi
13851,3385,10127622,RKO,ddi
13852,2662,10127622,RKO,ddi
13853,2187,10127622,RKO,ddi
13854,46926350,11228183,RKO,ddi
13855,42611257,11228183,RKO,ddi
13856,24978538,11228183,RKO,ddi
13857,24964624,11228183,RKO,ddi
13858,11977753,11228183,RKO,ddi
13859,11455910,11228183,RKO,ddi
13860,10127622,11228183,RKO,ddi
13861,10126189,11228183,RKO,ddi
13862,9826528,11228183,RKO,ddi
13863,3062316,11228183,RKO,ddi
13864,2828334,11228183,RKO,ddi
13865,644241,11228183,RKO,ddi
13866,387447,11228183,RKO,ddi
13867,216326,11228183,RKO,ddi
13868,208908,11228183,RKO,ddi
13869,123631,11228183,RKO,ddi
13870,60749,11228183,RKO,ddi
13871,60699,11228183,RKO,ddi
13872,39562,11228183,RKO,ddi
13873,36462,11228183,RKO,ddi
13874,5426,11228183,RKO,ddi
13875,5394,11228183,RKO,ddi
13876,5311,11228183,RKO,ddi
13877,3385,11228183,RKO,ddi
13878,2719,11228183,RKO,ddi
13879,2708,11228183,RKO,ddi
13880,1673,11228183,RKO,ddi
13881,46926350,11364421,RKO,ddi
13882,24978538,11364421,RKO,ddi
13883,24775005,11364421,RKO,ddi
13884,24748204,11364421,RKO,ddi
13885,16722836,11364421,RKO,ddi
13886,11977753,11364421,RKO,ddi
13887,11626560,11364421,RKO,ddi
13888,11351021,11364421,RKO,ddi
13889,9826308,11364421,RKO,ddi
13890,5494449,11364421,RKO,ddi
13891,3062316,11364421,RKO,ddi
13892,387447,11364421,RKO,ddi
13893,123631,11364421,RKO,ddi
13894,5311,11364421,RKO,ddi
13895,46926350,11960529,RKO,ddi
13896,42611257,11960529,RKO,ddi
13897,24978538,11960529,RKO,ddi
13898,24785538,11960529,RKO,ddi
13899,23725625,11960529,RKO,ddi
13900,11626560,11960529,RKO,ddi
